332	599	121	626
476	305	820	7
691	617	674	691
810	741	33	977
805	36	388	388
500	684	684	377
269	1	269	576
899	867	155	155
958	807	958	310
162	78	153	999
946	617	124	282
882	175	913	178
151	276	168	535
642	123	643	310
211	593	393	393
136	136	323	783
3	973	444	577
221	479	148	806
514	514	550	356
493	493	993	928
598	323	587	537
764	36	52	52
340	354	906	906
874	807	228	228
743	902	902	409
241	432	269	421
345	345	786	14
374	82	647	538
588	163	588	602
857	903	61	266
124	111	794	124
95	183	939	816
144	844	144	808
595	617	473	105
692	448	401	470
287	93	365	509
834	98	92	421
280	280	319	606
662	760	662	453
694	669	831	831
700	98	538	33
478	61	310	196
338	106	391	864
512	336	752	951
398	532	21	905
912	357	587	380
567	70	496	418
128	157	128	865
372	372	431	726
328	661	579	328
78	546	4	795
976	889	859	582
537	373	402	373
425	803	492	737
863	301	705	475
397	462	163	545
813	866	784	618
10	859	742	859
681	647	647	518
925	269	351	938
692	741	516	125
487	252	845	487
187	671	671	759
103	103	505	313
231	97	231	164
547	213	547	142
164	800	800	503
952	292	37	237
825	7	352	74
247	888	500	219
749	2	754	639
753	810	691	109
615	558	316	518
477	169	59	398
244	679	911	633
914	498	498	164
232	320	360	360
395	395	428	713
487	591	51	51
949	949	80	753
6	369	27	180
571	763	856	763
288	760	760	304
152	950	152	276
780	279	454	75
383	937	841	606
332	884	758	623
67	6	988	6
349	565	565	555
950	929	543	478
385	371	385	863
799	405	114	340
63	256	131	683
971	21	971	39
430	136	816	1
103	442	442	403
568	22	534	22
590	495	259	495
153	984	55	535
92	328	417	417
968	695	373	777
464	67	464	959
361	681	18	610
692	853	186	75
928	925	309	604
155	397	189	972
324	225	675	225
873	240	414	317
113	189	695	38
872	96	476	691
118	791	892	892
389	315	317	344
802	192	323	742
915	70	328	41
340	981	981	793
943	693	527	148
769	3	904	426
446	186	172	737
592	154	933	933
791	87	49	791
299	733	299	636
571	549	268	362
909	943	866	671
770	446	985	171
283	72	305	283
109	488	152	30
878	920	137	540
576	481	375	39
240	534	681	778
876	110	734	714
101	707	203	646
351	446	927	446
818	647	521	275
45	6	162	911
235	473	638	582
351	965	182	182
91	184	184	674
748	486	288	910
428	989	862	176
854	770	268	414
801	360	455	360
295	295	569	280
648	169	529	983
511	511	936	978
142	692	630	77
38	772	38	953
543	409	141	57
678	633	773	684
528	527	531	80
60	913	186	60
630	15	617	976
54	739	664	209
392	608	349	554
136	108	635	933
808	494	700	177
691	243	325	206
975	810	926	606
185	184	185	518
567	468	719	719
785	594	753	651
886	5	381	124
202	961	844	736
983	275	983	178
237	639	802	983
977	614	378	845
962	883	680	468
72	924	130	924
172	669	950	552
759	285	880	880
830	364	644	124
873	46	449	290
357	432	302	16
112	894	894	322
238	788	788	723
726	752	726	979
566	151	190	805
445	130	458	979
959	299	644	315
329	810	239	239
157	473	560	157
397	397	375	101
955	891	872	891
69	586	121	586
866	649	662	543
660	261	715	954
511	646	646	387
857	240	299	257
160	6	831	185
549	398	587	939
27	51	51	589
564	756	228	658
714	613	273	733
494	985	921	175
952	35	35	819
576	894	118	785
597	606	437	641
427	137	427	680
225	807	504	116
886	886	875	265
907	944	333	626
798	874	850	874
191	110	945	751
39	98	734	706
402	983	879	991
912	265	499	912
53	53	39	604
365	438	395	395
872	597	637	705
175	963	821	963
756	801	396	154
363	263	363	957
973	790	926	345
33	49	49	780
456	979	96	476
138	57	515	515
552	685	586	510
748	753	753	945
312	853	541	680
694	727	978	181
541	460	4	541
383	620	591	591
618	618	55	534
330	813	98	75
884	276	276	305
372	761	954	68
519	364	364	868
102	75	567	115
96	853	734	853
519	955	92	689
458	736	218	623
99	248	687	808
726	653	10	170
600	250	600	76
134	134	304	57
256	56	769	699
85	836	689	579
328	328	535	921
709	623	623	823
847	464	349	708
295	487	490	285
844	12	36	844
605	790	927	291
275	492	707	738
388	156	462	843
495	747	495	337
745	692	829	581
51	427	21	260
654	304	952	756
350	350	103	39
240	191	992	883
544	260	628	628
21	238	893	272
624	801	786	353
222	365	647	550
198	57	57	720
438	462	449	462
25	25	685	844
200	476	476	761
105	285	26	285
32	274	266	266
568	392	365	392
63	838	63	898
759	492	822	800
380	379	379	306
608	700	224	224
950	667	281	694
503	581	233	233
396	364	364	322
270	254	254	431
105	993	323	350
99	72	290	290
365	229	229	719
59	664	36	803
567	538	525	95
830	986	830	350
244	606	45	131
290	905	270	704
648	406	319	319
446	872	286	146
256	461	264	130
790	705	790	478
489	489	669	897
865	99	865	224
796	862	365	796
850	434	721	850
994	686	176	176
287	353	353	586
269	791	959	54
599	731	670	938
716	37	716	53
243	140	243	638
883	883	413	512
322	904	322	742
735	995	776	776
53	757	799	757
849	922	446	322
30	761	981	761
353	798	306	161
452	561	942	942
469	188	181	469
513	322	514	117
978	509	205	852
836	678	732	836
70	209	315	70
471	963	917	300
540	176	449	486
104	118	32	314
768	271	134	768
403	736	138	169
845	356	845	373
228	12	775	203
696	582	255	582
233	233	171	980
725	792	333	336
540	140	365	675
762	441	33	441
149	650	149	824
227	750	903	142
695	561	764	989
260	473	368	831
52	163	386	335
292	619	292	669
828	393	670	393
